item,price,year,month,day,dow,is_holiday,corporation_A,corporation_B,corporation_C,corporation_D,corporation_E,corporation_F,location_J,location_S
CB,313.0,2019,3,26,1,0,1,0,0,0,0,0,1,0
CB,360.0,2019,3,27,2,0,1,0,0,0,0,0,1,0
CB,385.0,2019,3,29,4,0,1,0,0,0,0,0,1,0
CB,345.0,2019,3,30,5,0,1,0,0,0,0,0,1,0
CB,309.0,2019,4,1,0,0,1,0,0,0,0,0,1,0
CB,389.0,2019,4,2,1,0,1,0,0,0,0,0,1,0
CB,339.0,2019,4,3,2,0,1,0,0,0,0,0,1,0
CB,309.0,2019,4,4,3,0,1,0,0,0,0,0,1,0
CB,350.0,2019,4,5,4,0,1,0,0,0,0,0,1,0
CB,235.0,2019,4,6,5,0,1,0,0,0,0,0,1,0
CB,273.0,2019,4,8,0,0,1,0,0,0,0,0,1,0
CB,254.0,2019,4,9,1,0,1,0,0,0,0,0,1,0
CB,278.0,2019,4,10,2,0,1,0,0,0,0,0,1,0
CB,419.0,2019,4,11,3,0,1,0,0,0,0,0,1,0
CB,241.0,2019,4,13,5,0,1,0,0,0,0,0,1,0
CB,291.0,2019,4,15,0,0,1,0,0,0,0,0,1,0
CB,194.0,2019,4,16,1,0,1,0,0,0,0,0,1,0
CB,288.0,2019,4,17,2,0,1,0,0,0,0,0,1,0
CB,287.0,2019,4,18,3,0,1,0,0,0,0,0,1,0
CB,319.0,2019,4,19,4,0,1,0,0,0,0,0,1,0
CB,1600.0,2020,1,18,5,0,1,0,0,0,0,0,1,0
CB,1100.0,2020,1,20,0,0,1,0,0,0,0,0,1,0
CB,688.0,2020,1,30,3,0,1,0,0,0,0,0,1,0
CB,763.0,2020,2,1,5,0,1,0,0,0,0,0,1,0
CB,725.0,2020,2,5,2,0,1,0,0,0,0,0,1,0
CB,538.0,2020,2,7,4,0,1,0,0,0,0,0,1,0
CB,538.0,2020,2,8,5,0,1,0,0,0,0,0,1,0
CB,913.0,2020,2,11,1,0,1,0,0,0,0,0,1,0
CB,946.0,2020,2,12,2,0,1,0,0,0,0,0,1,0
CB,1121.0,2020,2,13,3,0,1,0,0,0,0,0,1,0
CB,750.0,2020,2,14,4,0,1,0,0,0,0,0,1,0
CB,865.0,2020,2,15,5,0,1,0,0,0,0,0,1,0
CB,913.0,2020,2,17,0,0,1,0,0,0,0,0,1,0
CB,712.0,2020,2,18,1,0,1,0,0,0,0,0,1,0
CB,553.0,2020,2,19,2,0,1,0,0,0,0,0,1,0
CB,595.0,2020,2,20,3,0,1,0,0,0,0,0,1,0
CB,600.0,2020,2,21,4,0,1,0,0,0,0,0,1,0
CB,665.0,2020,2,22,5,0,1,0,0,0,0,0,1,0
CB,750.0,2020,2,27,3,0,1,0,0,0,0,0,1,0
CB,852.0,2020,2,28,4,0,1,0,0,0,0,0,1,0
CB,929.0,2020,3,2,0,0,1,0,0,0,0,0,1,0
CB,966.0,2020,3,3,1,0,1,0,0,0,0,0,1,0
CB,746.0,2020,3,4,2,0,1,0,0,0,0,0,1,0
CB,742.0,2020,3,5,3,0,1,0,0,0,0,0,1,0
CB,846.0,2020,3,11,2,0,1,0,0,0,0,0,1,0
CB,974.0,2020,3,14,5,0,1,0,0,0,0,0,1,0
CB,983.0,2020,3,16,0,0,1,0,0,0,0,0,1,0
CB,937.0,2020,3,17,1,0,1,0,0,0,0,0,1,0
CB,1025.0,2020,3,18,2,0,1,0,0,0,0,0,1,0
CB,1279.0,2020,4,23,3,0,1,0,0,0,0,0,1,0
CB,625.0,2020,6,11,3,0,1,0,0,0,0,0,1,0
CB,1550.0,2020,11,13,4,0,1,0,0,0,0,0,1,0
CB,1059.0,2020,11,16,0,0,1,0,0,0,0,0,1,0
CB,1195.0,2020,11,17,1,0,1,0,0,0,0,0,1,0
CB,1270.0,2020,11,18,2,0,1,0,0,0,0,0,1,0
CB,1092.0,2020,11,19,3,0,1,0,0,0,0,0,1,0
CB,950.0,2020,11,20,4,0,1,0,0,0,0,0,1,0
CB,1021.0,2020,11,21,5,0,1,0,0,0,0,0,1,0
CB,1141.0,2020,11,23,0,0,1,0,0,0,0,0,1,0
CB,1200.0,2020,11,25,2,0,1,0,0,0,0,0,1,0
CB,928.0,2020,11,26,3,0,1,0,0,0,0,0,1,0
CB,975.0,2020,11,27,4,0,1,0,0,0,0,0,1,0
CB,974.0,2020,11,28,5,0,1,0,0,0,0,0,1,0
CB,1000.0,2020,11,30,0,0,1,0,0,0,0,0,1,0
CB,850.0,2020,12,2,2,0,1,0,0,0,0,0,1,0
CB,1000.0,2020,12,4,4,0,1,0,0,0,0,0,1,0
CB,1175.0,2020,12,7,0,0,1,0,0,0,0,0,1,0
CB,1100.0,2021,1,4,0,0,1,0,0,0,0,0,1,0
CB,727.0,2021,1,5,1,0,1,0,0,0,0,0,1,0
CB,718.0,2021,1,6,2,0,1,0,0,0,0,0,1,0
CB,826.0,2021,1,7,3,0,1,0,0,0,0,0,1,0
CB,846.0,2021,1,8,4,0,1,0,0,0,0,0,1,0
CB,570.0,2021,1,18,0,0,1,0,0,0,0,0,1,0
CB,341.0,2021,1,21,3,0,1,0,0,0,0,0,1,0
CB,1014.0,2021,1,23,5,0,1,0,0,0,0,0,1,0
CB,1000.0,2021,1,25,0,0,1,0,0,0,0,0,1,0
CB,1200.0,2021,1,27,2,0,1,0,0,0,0,0,1,0
CB,470.0,2021,2,1,0,0,1,0,0,0,0,0,1,0
CB,1100.0,2021,2,3,2,0,1,0,0,0,0,0,1,0
CB,1089.0,2021,2,5,4,0,1,0,0,0,0,0,1,0
CB,727.0,2021,2,6,5,0,1,0,0,0,0,0,1,0
CB,442.0,2021,2,8,0,0,1,0,0,0,0,0,1,0
CB,598.0,2021,2,9,1,0,1,0,0,0,0,0,1,0
CB,467.0,2021,2,10,2,0,1,0,0,0,0,0,1,0
CB,525.0,2021,2,11,3,1,1,0,0,0,0,0,1,0
CB,435.0,2021,2,16,1,0,1,0,0,0,0,0,1,0
CB,379.0,2021,2,17,2,0,1,0,0,0,0,0,1,0
CB,850.0,2021,2,18,3,0,1,0,0,0,0,0,1,0
CB,424.0,2021,2,19,4,0,1,0,0,0,0,0,1,0
CB,550.0,2021,2,20,5,0,1,0,0,0,0,0,1,0
CB,459.0,2021,2,25,3,0,1,0,0,0,0,0,1,0
CB,900.0,2021,2,26,4,0,1,0,0,0,0,0,1,0
CB,514.0,2021,2,27,5,0,1,0,0,0,0,0,1,0
CB,566.0,2021,3,2,1,0,1,0,0,0,0,0,1,0
CB,530.0,2021,3,3,2,0,1,0,0,0,0,0,1,0
CB,561.0,2021,3,4,3,0,1,0,0,0,0,0,1,0
CB,504.0,2021,3,5,4,0,1,0,0,0,0,0,1,0
CB,477.0,2021,3,6,5,0,1,0,0,0,0,0,1,0
CB,407.0,2021,3,8,0,0,1,0,0,0,0,0,1,0
CB,399.0,2021,3,9,1,0,1,0,0,0,0,0,1,0
CB,387.0,2021,3,10,2,0,1,0,0,0,0,0,1,0
CB,457.0,2021,3,11,3,0,1,0,0,0,0,0,1,0
CB,348.0,2021,3,12,4,0,1,0,0,0,0,0,1,0
CB,408.0,2021,3,13,5,0,1,0,0,0,0,0,1,0
CB,387.0,2021,3,15,0,0,1,0,0,0,0,0,1,0
CB,334.0,2021,3,16,1,0,1,0,0,0,0,0,1,0
CB,422.0,2021,3,17,2,0,1,0,0,0,0,0,1,0
CB,430.0,2021,3,18,3,0,1,0,0,0,0,0,1,0
CB,577.0,2021,3,22,0,0,1,0,0,0,0,0,1,0
CB,724.0,2021,3,23,1,0,1,0,0,0,0,0,1,0
CB,441.0,2021,3,24,2,0,1,0,0,0,0,0,1,0
CB,378.0,2021,3,25,3,0,1,0,0,0,0,0,1,0
CB,422.0,2021,3,26,4,0,1,0,0,0,0,0,1,0
CB,343.0,2021,3,27,5,0,1,0,0,0,0,0,1,0
CB,301.0,2021,3,29,0,0,1,0,0,0,0,0,1,0
CB,286.0,2021,3,30,1,0,1,0,0,0,0,0,1,0
CB,206.0,2021,3,31,2,0,1,0,0,0,0,0,1,0
CB,177.0,2021,4,1,3,0,1,0,0,0,0,0,1,0
CB,260.0,2021,4,2,4,0,1,0,0,0,0,0,1,0
CB,367.0,2021,4,16,4,0,1,0,0,0,0,0,1,0
CB,366.0,2021,4,17,5,0,1,0,0,0,0,0,1,0
CB,388.0,2021,4,19,0,0,1,0,0,0,0,0,1,0
CB,222.0,2021,4,20,1,0,1,0,0,0,0,0,1,0
CB,183.0,2021,4,21,2,0,1,0,0,0,0,0,1,0
CB,248.0,2021,4,22,3,0,1,0,0,0,0,0,1,0
CB,214.0,2021,4,23,4,0,1,0,0,0,0,0,1,0
CB,224.0,2021,4,24,5,0,1,0,0,0,0,0,1,0
CB,456.0,2021,4,27,1,0,1,0,0,0,0,0,1,0
CB,316.0,2021,4,28,2,0,1,0,0,0,0,0,1,0
CB,222.0,2021,4,29,3,0,1,0,0,0,0,0,1,0
CB,236.0,2021,4,30,4,0,1,0,0,0,0,0,1,0
CB,262.0,2021,5,1,5,0,1,0,0,0,0,0,1,0
CB,500.0,2021,5,18,1,0,1,0,0,0,0,0,1,0
CB,850.0,2021,5,22,5,0,1,0,0,0,0,0,1,0
CB,800.0,2021,5,25,1,0,1,0,0,0,0,0,1,0
CB,925.0,2021,8,10,1,0,1,0,0,0,0,0,1,0
CB,1100.0,2021,8,18,2,0,1,0,0,0,0,0,1,0
CB,1090.0,2021,11,19,4,0,1,0,0,0,0,0,1,0
CB,1250.0,2021,11,20,5,0,1,0,0,0,0,0,1,0
CB,1300.0,2021,11,22,0,0,1,0,0,0,0,0,1,0
CB,1400.0,2021,11,24,2,0,1,0,0,0,0,0,1,0
CB,1300.0,2021,11,26,4,0,1,0,0,0,0,0,1,0
CB,1252.0,2021,11,27,5,0,1,0,0,0,0,0,1,0
CB,1309.0,2021,11,29,0,0,1,0,0,0,0,0,1,0
CB,1464.0,2021,11,30,1,0,1,0,0,0,0,0,1,0
CB,1289.0,2021,12,1,2,0,1,0,0,0,0,0,1,0
CB,1255.0,2021,12,2,3,0,1,0,0,0,0,0,1,0
CB,1284.0,2021,12,3,4,0,1,0,0,0,0,0,1,0
CB,1256.0,2021,12,4,5,0,1,0,0,0,0,0,1,0
CB,1253.0,2021,12,6,0,0,1,0,0,0,0,0,1,0
CB,1254.0,2021,12,7,1,0,1,0,0,0,0,0,1,0
CB,700.0,2021,12,8,2,0,1,0,0,0,0,0,1,0
CB,750.0,2021,12,10,4,0,1,0,0,0,0,0,1,0
CB,1217.0,2021,12,13,0,0,1,0,0,0,0,0,1,0
CB,600.0,2021,12,14,1,0,1,0,0,0,0,0,1,0
CB,850.0,2021,12,15,2,0,1,0,0,0,0,0,1,0
CB,1124.0,2021,12,16,3,0,1,0,0,0,0,0,1,0
CB,1127.0,2021,12,17,4,0,1,0,0,0,0,0,1,0
CB,1300.0,2021,12,21,1,0,1,0,0,0,0,0,1,0
CB,1375.0,2021,12,22,2,0,1,0,0,0,0,0,1,0
CB,1300.0,2021,12,23,3,0,1,0,0,0,0,0,1,0
CB,1286.0,2021,12,24,4,0,1,0,0,0,0,0,1,0
CB,1300.0,2021,12,25,5,1,1,0,0,0,0,0,1,0
CB,1207.0,2021,12,27,0,0,1,0,0,0,0,0,1,0
CB,850.0,2021,12,28,1,0,1,0,0,0,0,0,1,0
CB,1300.0,2021,12,29,2,0,1,0,0,0,0,0,1,0
CB,1300.0,2021,12,30,3,0,1,0,0,0,0,0,1,0
CB,1300.0,2021,12,31,4,0,1,0,0,0,0,0,1,0
CB,850.0,2022,1,3,0,0,1,0,0,0,0,0,1,0
CB,969.0,2022,1,4,1,0,1,0,0,0,0,0,1,0
CB,1198.0,2022,1,5,2,0,1,0,0,0,0,0,1,0
CB,1200.0,2022,1,6,3,0,1,0,0,0,0,0,1,0
CB,1084.0,2022,1,7,4,0,1,0,0,0,0,0,1,0
CB,1346.0,2022,1,8,5,0,1,0,0,0,0,0,1,0
CB,715.0,2022,1,10,0,0,1,0,0,0,0,0,1,0
CB,1250.0,2022,1,11,1,0,1,0,0,0,0,0,1,0
CB,1000.0,2022,1,12,2,0,1,0,0,0,0,0,1,0
CB,614.0,2022,1,13,3,0,1,0,0,0,0,0,1,0
CB,1000.0,2022,1,14,4,0,1,0,0,0,0,0,1,0
CB,982.0,2022,1,15,5,0,1,0,0,0,0,0,1,0
CB,1031.0,2022,1,17,0,0,1,0,0,0,0,0,1,0
CB,927.0,2022,1,18,1,0,1,0,0,0,0,0,1,0
CB,1225.0,2022,1,19,2,0,1,0,0,0,0,0,1,0
CB,914.0,2022,1,21,4,0,1,0,0,0,0,0,1,0
CB,1082.0,2022,1,22,5,0,1,0,0,0,0,0,1,0
CB,836.0,2022,1,24,0,0,1,0,0,0,0,0,1,0
CB,916.0,2022,1,25,1,0,1,0,0,0,0,0,1,0
CB,1100.0,2022,1,26,2,0,1,0,0,0,0,0,1,0
CB,1084.0,2022,1,27,3,0,1,0,0,0,0,0,1,0
CB,1230.0,2022,1,28,4,0,1,0,0,0,0,0,1,0
CB,600.0,2022,1,29,5,0,1,0,0,0,0,0,1,0
CB,1000.0,2022,1,30,6,1,1,0,0,0,0,0,1,0
CB,1667.0,2022,2,4,4,0,1,0,0,0,0,0,1,0
CB,1086.0,2022,2,5,5,0,1,0,0,0,0,0,1,0
CB,1207.0,2022,2,7,0,0,1,0,0,0,0,0,1,0
CB,1030.0,2022,2,8,1,0,1,0,0,0,0,0,1,0
CB,1128.0,2022,2,9,2,0,1,0,0,0,0,0,1,0
CB,1074.0,2022,2,10,3,0,1,0,0,0,0,0,1,0
CB,1052.0,2022,2,11,4,0,1,0,0,0,0,0,1,0
CB,964.0,2022,2,12,5,0,1,0,0,0,0,0,1,0
CB,1121.0,2022,2,14,0,0,1,0,0,0,0,0,1,0
CB,1667.0,2022,2,15,1,0,1,0,0,0,0,0,1,0
CB,1024.0,2022,2,16,2,0,1,0,0,0,0,0,1,0
CB,1667.0,2022,2,17,3,0,1,0,0,0,0,0,1,0
CB,1667.0,2022,2,18,4,0,1,0,0,0,0,0,1,0
CB,1000.0,2022,2,19,5,0,1,0,0,0,0,0,1,0
CB,1118.0,2022,2,21,0,0,1,0,0,0,0,0,1,0
CB,1760.0,2022,2,22,1,0,1,0,0,0,0,0,1,0
CB,1086.0,2022,2,23,2,0,1,0,0,0,0,0,1,0
CB,1667.0,2022,2,24,3,0,1,0,0,0,0,0,1,0
CB,1430.0,2022,2,25,4,0,1,0,0,0,0,0,1,0
CB,830.0,2022,2,26,5,0,1,0,0,0,0,0,1,0
CB,1415.0,2022,2,28,0,0,1,0,0,0,0,0,1,0
CB,1347.0,2022,3,1,1,1,1,0,0,0,0,0,1,0
CB,1216.0,2022,3,2,2,0,1,0,0,0,0,0,1,0
CB,1050.0,2022,3,4,4,0,1,0,0,0,0,0,1,0
CB,550.0,2022,3,5,5,0,1,0,0,0,0,0,1,0
CB,1000.0,2022,3,7,0,0,1,0,0,0,0,0,1,0
CB,946.0,2022,3,9,2,0,1,0,0,0,0,0,1,0
CB,1000.0,2022,3,10,3,0,1,0,0,0,0,0,1,0
CB,950.0,2022,3,11,4,0,1,0,0,0,0,0,1,0
CB,1000.0,2022,3,12,5,0,1,0,0,0,0,0,1,0
CB,1000.0,2022,3,14,0,0,1,0,0,0,0,0,1,0
CB,800.0,2022,3,16,2,0,1,0,0,0,0,0,1,0
CB,550.0,2022,3,21,0,0,1,0,0,0,0,0,1,0
CB,600.0,2022,3,22,1,0,1,0,0,0,0,0,1,0
CB,1000.0,2022,3,23,2,0,1,0,0,0,0,0,1,0
CB,1000.0,2022,3,25,4,0,1,0,0,0,0,0,1,0
CB,1000.0,2022,3,26,5,0,1,0,0,0,0,0,1,0
CB,1000.0,2022,3,28,0,0,1,0,0,0,0,0,1,0
CB,400.0,2022,4,4,0,0,1,0,0,0,0,0,1,0
CB,1250.0,2022,10,26,2,0,1,0,0,0,0,0,1,0
CB,1625.0,2022,10,28,4,0,1,0,0,0,0,0,1,0
CB,1552.0,2022,10,31,0,0,1,0,0,0,0,0,1,0
CB,1375.0,2022,11,1,1,0,1,0,0,0,0,0,1,0
CB,1125.0,2022,11,4,4,0,1,0,0,0,0,0,1,0
CB,1420.0,2022,11,7,0,0,1,0,0,0,0,0,1,0
CB,1750.0,2022,11,10,3,0,1,0,0,0,0,0,1,0
CB,1750.0,2022,11,12,5,0,1,0,0,0,0,0,1,0
CB,1181.0,2022,11,14,0,0,1,0,0,0,0,0,1,0
CB,1375.0,2022,11,15,1,0,1,0,0,0,0,0,1,0
CB,1452.0,2022,11,25,4,0,1,0,0,0,0,0,1,0
CB,1062.0,2022,11,29,1,0,1,0,0,0,0,0,1,0
CB,850.0,2022,12,1,3,0,1,0,0,0,0,0,1,0
CB,1500.0,2022,12,2,4,0,1,0,0,0,0,0,1,0
CB,650.0,2022,12,3,5,0,1,0,0,0,0,0,1,0
CB,1120.0,2022,12,5,0,0,1,0,0,0,0,0,1,0
CB,896.0,2022,12,6,1,0,1,0,0,0,0,0,1,0
CB,1094.0,2022,12,8,3,0,1,0,0,0,0,0,1,0
CB,1158.0,2022,12,9,4,0,1,0,0,0,0,0,1,0
CB,1224.0,2022,12,10,5,0,1,0,0,0,0,0,1,0
CB,1169.0,2022,12,12,0,0,1,0,0,0,0,0,1,0
CB,1219.0,2022,12,13,1,0,1,0,0,0,0,0,1,0
CB,1227.0,2022,12,14,2,0,1,0,0,0,0,0,1,0
CB,1156.0,2022,12,15,3,0,1,0,0,0,0,0,1,0
CB,1150.0,2022,12,16,4,0,1,0,0,0,0,0,1,0
CB,705.0,2022,12,20,1,0,1,0,0,0,0,0,1,0
CB,901.0,2022,12,21,2,0,1,0,0,0,0,0,1,0
CB,1038.0,2022,12,22,3,0,1,0,0,0,0,0,1,0
CB,1095.0,2022,12,23,4,0,1,0,0,0,0,0,1,0
CB,900.0,2022,12,24,5,0,1,0,0,0,0,0,1,0
CB,1125.0,2022,12,26,0,0,1,0,0,0,0,0,1,0
CB,1312.0,2022,12,29,3,0,1,0,0,0,0,0,1,0
CB,1250.0,2022,12,30,4,0,1,0,0,0,0,0,1,0
CB,1142.0,2023,1,3,1,0,1,0,0,0,0,0,1,0
CB,1150.0,2023,1,4,2,0,1,0,0,0,0,0,1,0
CB,1135.0,2023,1,5,3,0,1,0,0,0,0,0,1,0
CB,1025.0,2023,1,6,4,0,1,0,0,0,0,0,1,0
CB,1210.0,2023,1,7,5,0,1,0,0,0,0,0,1,0
CB,951.0,2023,1,9,0,0,1,0,0,0,0,0,1,0
CB,890.0,2023,1,10,1,0,1,0,0,0,0,0,1,0
CB,1125.0,2023,1,11,2,0,1,0,0,0,0,0,1,0
CB,1188.0,2023,1,18,2,0,1,0,0,0,0,0,1,0
CB,1062.0,2023,1,19,3,0,1,0,0,0,0,0,1,0
CB,1188.0,2023,1,20,4,0,1,0,0,0,0,0,1,0
CB,938.0,2023,1,21,5,1,1,0,0,0,0,0,1,0
CB,250.0,2023,1,25,2,0,1,0,0,0,0,0,1,0
CB,1283.0,2023,1,28,5,0,1,0,0,0,0,0,1,0
CB,2500.0,2023,1,30,0,0,1,0,0,0,0,0,1,0
CB,1906.0,2023,1,31,1,0,1,0,0,0,0,0,1,0
CB,2500.0,2023,2,1,2,0,1,0,0,0,0,0,1,0
CB,1838.0,2023,2,2,3,0,1,0,0,0,0,0,1,0
CB,1858.0,2023,2,3,4,0,1,0,0,0,0,0,1,0
CB,1188.0,2023,2,4,5,0,1,0,0,0,0,0,1,0
CB,2500.0,2023,2,6,0,0,1,0,0,0,0,0,1,0
CB,1495.0,2023,2,7,1,0,1,0,0,0,0,0,1,0
CB,1265.0,2023,2,8,2,0,1,0,0,0,0,0,1,0
CB,1456.0,2023,2,9,3,0,1,0,0,0,0,0,1,0
CB,1478.0,2023,2,10,4,0,1,0,0,0,0,0,1,0
CB,1436.0,2023,2,11,5,0,1,0,0,0,0,0,1,0
CB,1921.0,2023,2,13,0,0,1,0,0,0,0,0,1,0
CB,1628.0,2023,2,14,1,0,1,0,0,0,0,0,1,0
CB,2500.0,2023,2,15,2,0,1,0,0,0,0,0,1,0
CB,2500.0,2023,2,16,3,0,1,0,0,0,0,0,1,0
CB,2500.0,2023,2,17,4,0,1,0,0,0,0,0,1,0
CB,2452.0,2023,2,20,0,0,1,0,0,0,0,0,1,0
CB,1438.0,2023,2,21,1,0,1,0,0,0,0,0,1,0
CB,1562.0,2023,2,22,2,0,1,0,0,0,0,0,1,0
CB,1562.0,2023,2,23,3,0,1,0,0,0,0,0,1,0
CB,1625.0,2023,2,24,4,0,1,0,0,0,0,0,1,0
CB,1438.0,2023,2,27,0,0,1,0,0,0,0,0,1,0
CB,710.0,2023,2,28,1,0,1,0,0,0,0,0,1,0
CB,488.0,2023,3,1,2,1,1,0,0,0,0,0,1,0
CB,1312.0,2023,3,2,3,0,1,0,0,0,0,0,1,0
CB,510.0,2019,1,3,3,0,1,0,0,0,0,0,0,1
CB,534.0,2019,1,4,4,0,1,0,0,0,0,0,0,1
CB,511.0,2019,1,5,5,0,1,0,0,0,0,0,0,1
CB,451.0,2019,1,8,1,0,1,0,0,0,0,0,0,1
CB,462.0,2019,1,14,0,0,1,0,0,0,0,0,0,1
CB,473.0,2019,1,15,1,0,1,0,0,0,0,0,0,1
CB,428.0,2019,1,17,3,0,1,0,0,0,0,0,0,1
CB,380.0,2019,1,25,4,0,1,0,0,0,0,0,0,1
CB,451.0,2019,1,28,0,0,1,0,0,0,0,0,0,1
CB,475.0,2019,1,29,1,0,1,0,0,0,0,0,0,1
CB,404.0,2019,1,30,2,0,1,0,0,0,0,0,0,1
CB,420.0,2019,1,31,3,0,1,0,0,0,0,0,0,1
CB,404.0,2019,2,1,4,0,1,0,0,0,0,0,0,1
CB,297.0,2019,2,9,5,0,1,0,0,0,0,0,0,1
CB,475.0,2019,2,11,0,0,1,0,0,0,0,0,0,1
CB,333.0,2019,2,12,1,0,1,0,0,0,0,0,0,1
CB,416.0,2019,2,13,2,0,1,0,0,0,0,0,0,1
CB,309.0,2019,2,14,3,0,1,0,0,0,0,0,0,1
CB,333.0,2019,2,15,4,0,1,0,0,0,0,0,0,1
CB,343.0,2019,3,1,4,1,1,0,0,0,0,0,0,1
CB,521.0,2019,3,5,1,0,1,0,0,0,0,0,0,1
CB,499.0,2019,3,6,2,0,1,0,0,0,0,0,0,1
CB,404.0,2019,3,8,4,0,1,0,0,0,0,0,0,1
CB,368.0,2019,3,9,5,0,1,0,0,0,0,0,0,1
CB,368.0,2019,3,13,2,0,1,0,0,0,0,0,0,1
CB,345.0,2019,3,15,4,0,1,0,0,0,0,0,0,1
CB,345.0,2019,3,16,5,0,1,0,0,0,0,0,0,1
CB,320.0,2019,3,18,0,0,1,0,0,0,0,0,0,1
CB,313.0,2019,3,19,1,0,1,0,0,0,0,0,0,1
CB,344.0,2019,3,20,2,0,1,0,0,0,0,0,0,1
CB,321.0,2019,3,23,5,0,1,0,0,0,0,0,0,1
CB,404.0,2019,4,1,0,0,1,0,0,0,0,0,0,1
CB,950.0,2021,3,24,2,0,1,0,0,0,0,0,0,1
CB,523.0,2021,3,26,4,0,1,0,0,0,0,0,0,1
CB,429.0,2021,3,29,0,0,1,0,0,0,0,0,0,1
CB,267.0,2022,1,29,5,0,1,0,0,0,0,0,0,1
CB,680.0,2023,3,1,2,1,1,0,0,0,0,0,0,1
CB,821.0,2023,3,2,3,0,1,0,0,0,0,0,0,1
CB,848.0,2023,3,3,4,0,1,0,0,0,0,0,0,1
CB,384.0,2019,1,7,0,0,0,0,0,1,0,0,1,0
CB,428.0,2019,1,9,2,0,0,0,0,1,0,0,1,0
CB,293.0,2019,1,10,3,0,0,0,0,1,0,0,1,0
CB,288.0,2019,1,11,4,0,0,0,0,1,0,0,1,0
CB,304.0,2019,1,14,0,0,0,0,0,1,0,0,1,0
CB,335.0,2019,1,15,1,0,0,0,0,1,0,0,1,0
CB,419.0,2019,1,16,2,0,0,0,0,1,0,0,1,0
CB,439.0,2019,1,17,3,0,0,0,0,1,0,0,1,0
CB,408.0,2019,1,18,4,0,0,0,0,1,0,0,1,0
CB,339.0,2019,1,19,5,0,0,0,0,1,0,0,1,0
CB,415.0,2019,1,22,1,0,0,0,0,1,0,0,1,0
CB,368.0,2019,1,25,4,0,0,0,0,1,0,0,1,0
CB,394.0,2019,1,26,5,0,0,0,0,1,0,0,1,0
CB,447.0,2019,1,28,0,0,0,0,0,1,0,0,1,0
CB,412.0,2019,1,29,1,0,0,0,0,1,0,0,1,0
CB,381.0,2019,1,30,2,0,0,0,0,1,0,0,1,0
CB,381.0,2019,1,31,3,0,0,0,0,1,0,0,1,0
CB,391.0,2019,2,1,4,0,0,0,0,1,0,0,1,0
CB,312.0,2019,2,2,5,0,0,0,0,1,0,0,1,0
CB,346.0,2019,2,4,0,1,0,0,0,1,0,0,1,0
CB,439.0,2019,2,9,5,0,0,0,0,1,0,0,1,0
CB,395.0,2019,2,11,0,0,0,0,0,1,0,0,1,0
CB,419.0,2019,2,12,1,0,0,0,0,1,0,0,1,0
CB,361.0,2019,2,13,2,0,0,0,0,1,0,0,1,0
CB,338.0,2019,2,14,3,0,0,0,0,1,0,0,1,0
CB,327.0,2019,2,15,4,0,0,0,0,1,0,0,1,0
CB,295.0,2019,2,16,5,0,0,0,0,1,0,0,1,0
CB,334.0,2019,2,18,0,0,0,0,0,1,0,0,1,0
CB,308.0,2019,2,19,1,0,0,0,0,1,0,0,1,0
CB,265.0,2019,2,20,2,0,0,0,0,1,0,0,1,0
CB,316.0,2019,2,21,3,0,0,0,0,1,0,0,1,0
CB,256.0,2019,2,22,4,0,0,0,0,1,0,0,1,0
CB,249.0,2019,2,23,5,0,0,0,0,1,0,0,1,0
CB,264.0,2019,2,25,0,0,0,0,0,1,0,0,1,0
CB,245.0,2019,2,26,1,0,0,0,0,1,0,0,1,0
CB,326.0,2019,2,27,2,0,0,0,0,1,0,0,1,0
CB,261.0,2019,2,28,3,0,0,0,0,1,0,0,1,0
CB,412.0,2019,3,1,4,1,0,0,0,1,0,0,1,0
CB,453.0,2019,3,2,5,0,0,0,0,1,0,0,1,0
CB,440.0,2019,3,5,1,0,0,0,0,1,0,0,1,0
CB,459.0,2019,3,6,2,0,0,0,0,1,0,0,1,0
CB,439.0,2019,3,7,3,0,0,0,0,1,0,0,1,0
CB,342.0,2019,3,8,4,0,0,0,0,1,0,0,1,0
CB,380.0,2019,3,9,5,0,0,0,0,1,0,0,1,0
CB,362.0,2019,3,11,0,0,0,0,0,1,0,0,1,0
CB,309.0,2019,3,12,1,0,0,0,0,1,0,0,1,0
CB,279.0,2019,3,13,2,0,0,0,0,1,0,0,1,0
CB,458.0,2019,3,14,3,0,0,0,0,1,0,0,1,0
CB,296.0,2019,3,15,4,0,0,0,0,1,0,0,1,0
CB,313.0,2019,3,16,5,0,0,0,0,1,0,0,1,0
CB,300.0,2019,3,18,0,0,0,0,0,1,0,0,1,0
CB,333.0,2019,3,20,2,0,0,0,0,1,0,0,1,0
CB,314.0,2019,3,21,3,0,0,0,0,1,0,0,1,0
CB,325.0,2019,3,22,4,0,0,0,0,1,0,0,1,0
CB,275.0,2019,3,23,5,0,0,0,0,1,0,0,1,0
CB,356.0,2019,3,25,0,0,0,0,0,1,0,0,1,0
CB,329.0,2019,3,26,1,0,0,0,0,1,0,0,1,0
CB,327.0,2019,3,27,2,0,0,0,0,1,0,0,1,0
CB,330.0,2019,3,29,4,0,0,0,0,1,0,0,1,0
CB,363.0,2019,3,30,5,0,0,0,0,1,0,0,1,0
CB,429.0,2019,4,1,0,0,0,0,0,1,0,0,1,0
CB,384.0,2019,4,2,1,0,0,0,0,1,0,0,1,0
